id,name,address.street,address.city,address.zipCode,address.county,lat,long,match_address,match_name,DAY1_OPEN,DAY1_CLOSE,DAY2_OPEN,DAY2_CLOSE,DAY3_OPEN,DAY3_CLOSE,DAY4_OPEN,DAY4_CLOSE,DAY5_OPEN,DAY5_CLOSE,DAY6_OPEN,DAY6_CLOSE,DAY0_OPEN,DAY0_CLOSE
6089,DON'S FOOD PRIDE,41 W SORENSON AVE,Appleton,56208,Swift,45.2020439,-96.0182198,"41 W Sorenson Ave, Appleton, MN 56208, United States",Don's Food Pride,730,1600,730,2000,730,2000,730,2000,730,2000,730,2000,730,1800
787,DOUBLE DRAGON FOODS,121 W MARYLAND AVE,Saint Paul,55117,Ramsey,44.978061,-93.105286,"121 Maryland Ave W, St Paul, MN 55117, United States",Double Dragon Foods,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
1204,DOUG'S SUPERMARKET,310 MAIN AVE,Warroad,56763,Roseau,48.9093921,-95.3182451,"310 Main Ave NE, Warroad, MN 56763, United States",Doug's Supermarket/Caribou Coffee,800,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
1449,DRAGON STAR ORIENTAL,633 W MINNEHAHA AVE,Saint Paul,55104,Ramsey,44.9636935,-93.126906,"633 W Minnehaha Ave, St Paul, MN 55104, United States",Dragon Star Oriental Foods,900,1800,900,1700,900,1700,900,1700,900,1800,900,1800,900,1800
8405,Dragon Star Supermarket,8020 Brooklyn Blvd,Brooklyn Park,55445,Hennepin,45.0966701,-93.3778536,"Parksquare Shopping Center, 8020 Brooklyn Blvd, Brooklyn Park, MN 55445, United States",Dragon Star Supermarket,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
5111,D & R GROCERY,101 MAIN ST,Oklee,56742,Red Lake,47.8405664,-95.8546671,"101 Main St, Oklee, MN 56742, United States",D & R Grocery,1000,1300,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800
367,DRISKILL'S DOWNTOWN MARKET,25 11TH AVE N,Hopkins,55343,Hennepin,44.9254301,-93.413479,"25 11th Ave N, Hopkins, MN 55343, United States",Driskill's Downtown Market,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
1225,EASTSIDE FOOD COOPERATIVE,2551 CENTRAL AVE NE,Minneapolis,55418,Hennepin,45.014783,-93.246806,"2551 Central Ave NE, Minneapolis, MN 55418, United States",Eastside Food Co-op,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900
8632,East Side Grocery,913 C Payne Ave,Saint Paul,55130,Ramsey,44.968904,-93.0738375,"913 Payne Ave, St Paul, MN 55130, USA",913 Payne Ave,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8377,Eastwood Grocery,1513 US 14 E,Rochester,55904,Olmsted,44.0101644,-92.4410773,"1513 US-14, Rochester, MN 55904, United States",Eastwood Grocery,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130
8082,Edgerton Food Center,834 Main St,Edgerton,56128,Pipestone,43.8729859,-96.1281943,"834 Main St, Edgerton, MN 56128, United States",Edgerton Food Center,700,1900,700,1900,700,2000,700,1900,700,1730,700,1730,NaN,NaN
1450,ELBOW LAKE STORE & BAR,40419 ELBOW LAKE STORE RD,Waubun,56589,Becker,47.146631,-95.539928,"40419 Elbow Lake Store Rd, Waubun, MN 56589, USA",40419 Elbow Lake Store Rd,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6951,EL BURRITO MERCADO,175  CESAR CHAVEZ ST,Saint Paul,55107,Ramsey,44.929967,-93.077473,"175 Cesar Chavez St, St Paul, MN 55107, United States",El Burrito Mercado,700,2000,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
7682,ELDEN'S FRESH FOODS,707 3RD AVE E,Alexandria,56308,Douglas,45.89,-95.3677778,"707 3rd Ave E, Alexandria, MN 56308, United States",Elden's Fresh Foods,600,0,600,0,600,0,600,0,600,0,600,0,600,0
1770,ELLIOT PARK GROCERY,1600 Chicago Ave S,Minneapolis,55404,Hennepin,44.9669507,-93.2631189,"1600 Chicago Ave, Minneapolis, MN 55404, United States",Elliot Park Grocery,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
8923,Ellsworth Food Center,323 S Broadway St,Ellsworth,56129,Nobles,43.5174242,-96.0185379,"323 S Broadway St, Ellsworth, MN 56129, United States",Ellsworth Food Center,800,1800,800,1800,800,1800,800,1800,800,1800,900,1500,NaN,NaN
8471,E & L Supermarket & Deli,1122 Lowry Ave N,Minneapolis,55411,Hennepin,45.0133163,-93.2942045,"1122 Lowry Ave N, Minneapolis, MN 55411, USA",1122 Lowry Ave N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1063,ELY NORTHLAND MARKET,1230 E SHERIDAN ST,Ely,55731,Saint Louis,47.9028101,-91.8479669,"1230 E Sheridan St #1749, Ely, MN 55731, United States",Ely Northland Market,700,1800,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
8044,EMERSON FOODS,2628 EMERSON AVE N,Minneapolis,55411,Hennepin,45.006878,-93.2941971,"2628 Emerson Ave N, Minneapolis, MN 55411, United States",Emerson Food Market,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
8897,Empire Gas & Grocery,312 1st Ave W,Shakopee,55379,Scott,44.7980313,-93.5298666,"312 1st Ave W, Shakopee, MN 55379, United States","Empire Gas & Grocery, llc",700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
6707,ERDMAN'S COUNTY MARKET,19 2ND AVE NW,Kasson,55944,Dodge,44.0303974,-92.7514529,"19 2nd Ave NW, Kasson, MN 55944, United States",Erdmans Supermarket Inc,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
5074,ERNIES FOOD MARKET,1230 HWY 10 E  ,Staples,56479,Todd,46.3538733,-94.7822893,"1230 US-10, Staples, MN 56479, United States",Ernie's Food Market,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
8956,Ethio Market,1316 maynard dr. w. Apt 459,Saint Paul,55116,Ramsey,44.9013285,-93.169821,"1316 W Maynard Dr, St Paul, MN 55116, United States",Ethio Market,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
6400,EVELETH COUNTRY FOODS,602 FAYAL RD,Eveleth,55734,Saint Louis,47.4602855,-92.5361235,"602 Fayal Rd, Eveleth, MN 55734, United States",Eveleth Country Foods IGA,900,1700,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900
8919,"EZ STOP FOOD MARKET, INC",7641 Zane Ave N,Brooklyn Park,55443,Hennepin,45.0938718,-93.3570501,"7641 Zane Ave N, Brooklyn Park, MN 55443, United States",MoneyGram,930,2000,830,2000,830,2000,830,2000,830,2000,830,2000,830,2000
168,Family Fare ,615 Main St,Red Wing,55066,Goodhue,44.5644412,-92.5374762,"615 Main St, Red Wing, MN 55066, United States",Family Fare Supermarket,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
1762,Family Fare ,601 DIVISION ST,Northfield,55057,Rice,44.453559,-93.1592205,"601 Division St S, Northfield, MN 55057, United States",Family Fare Supermarket,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
2118,Family Fare ,951 E FRONTAGE RD,Litchfield,55355,Meeker,45.123092,-94.508264,"951 E Frontage Rd, Litchfield, MN 55355, United States",Family Fare Supermarket,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
1036,Family Fare ,425 Main St W,Cannon Falls,55009,Goodhue,44.5062153,-92.907285,"425 Main St W, Cannon Falls, MN 55009, United States",Family Fare Supermarket,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
8530,Family Foods,3469 Minnehaha Ave S,Minneapolis,55406,Hennepin,44.939666,-93.227674,"3469 Minnehaha Ave, Minneapolis, MN 55406, United States",Longfellow Family Foods,800,2230,800,2230,800,2230,800,2230,800,2230,800,2230,800,2230
8984,Family Foods Market,950 Arcade Street,Saint Paul,55106,Ramsey,44.9699372,-93.0657168,"950 Arcade St, St Paul, MN 55106, United States",Family Foods Market,830,1900,830,2000,830,2000,830,2000,830,2000,830,2000,830,2000
170,Family Fresh Market 331,612 S Minnesota Ave,Saint Peter,56082,Nicollet,44.3216414,-93.9605045,"612 S Minnesota Ave, St Peter, MN 56082, United States",Family Fresh Market,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
1939,FAREWAY STORES ,2012 2ND AVE NE,Stewartville,55976,Olmsted,43.8715868,-92.4843733,"2012 2nd Ave NE, Stewartville, MN 55976, United States",Fareway Grocery,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,NaN,NaN
2063,FAREWAY STORES ,1028 RYAN'S RD,Worthington,56187,Nobles,43.6340993,-95.6018268,"1028 Ryan's Rd, Worthington, MN 56187, United States",Fareway Grocery,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,NaN,NaN
2125,FAREWAY STORES ,500 S STATE ST,Fairmont,56031,Martin,43.6491545,-94.4479293,"500 S State St, Fairmont, MN 56031, United States",Fareway Grocery,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,NaN,NaN
8162,Fareway Stores ,430 2nd Ave NW,Faribault,55021,Rice,44.295502,-93.272416,"430 2nd Ave NW #126, Faribault, MN 55021, United States",Fareway Grocery,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,NaN,NaN
8403,Fareway Stores ,831 Oak Ave S,Owatonna,55060,Steele,44.0765098,-93.2270673,"831 S Oak Ave, Owatonna, MN 55060, United States",Fareway Grocery,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,NaN,NaN
6304,FARMERS CO-OP,1398 CENTER ST,Wright,55798,Carlton,46.6728697,-93.0007329,"804 Margaret St, St Paul, MN 55106, United States",Shared Ground Farmers' Cooperative,900,1700,900,1700,900,1700,900,1700,900,1700,NaN,NaN,NaN,NaN
1652,FARMERS STORE,25 E BROADWAY,Hallock,56728,Kittson,48.7759839,-96.946235,"25 East Broadway, Hallock, MN 56728, United States",Farmers Store of Hallock,1000,1800,700,1900,700,1900,700,1900,700,1900,700,1900,700,1900
1055,FESTIVAL FOODS ,2671 COUNTY RD E E,White Bear Lake,55110,Ramsey,45.050715,-92.988057,"2671 Co Rd E East, White Bear Lake, MN 55110, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
5028,Festival Foods ,9101 S Hwy Dr,Circle Pines,55014,Anoka,45.136909,-93.168394,"9101 S Hwy Dr, Circle Pines, MN 55014, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
1004,Festival Foods ,2218 Bunker Lake Blvd,Andover,55304,Anoka,45.218363,-93.322183,"2218 Bunker Lake Blvd NW, Andover, MN 55304, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
1601,Festival Foods Bloomington,401 W 98th St,Bloomington,55420,Hennepin,44.8251424,-93.2854648,"401 W 98th St, Bloomington, MN 55420, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
1039,Festival Foods Brooklyn Park,8535 Edinburgh Centre Dr,Brooklyn Park,55443,Hennepin,45.1097494,-93.306056,"8535 Edinburgh Centre Dr, Brooklyn Park, MN 55443, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
1541,Festival Foods-Hugo,14775 Victor Hugo Blvd,Hugo,55038,Washington,45.1647809,-93.0155458,"14775 Victor Hugo Blvd, Hugo, MN 55038, United States",Festival Foods,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100
6077,FIESTA FOODS,310 S LAKESHORE DR,Lake City,55041,Wabasha,44.447369,-92.264299,"310 S Lakeshore Dr, Lake City, MN 55041, United States",Fiesta Foods,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
1353,FOND DU LAC GAS AND GROCERY,1510 BIG LAKE RD,Cloquet,55720,Carlton,46.7136233,-92.4818098,"1510 Big Lake Rd, Cloquet, MN 55720, United States",Fond du Lac Gas & Grocery,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8902,Food Planet,842 White Bear Ave,Saint Paul,55106,Ramsey,44.9668265,-93.0251718,"842 White Bear Ave, St Paul, MN 55106, United States",Food Mart,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
1712,FRAZEE FAMILY FOODS,120 MAIN AVE E,Frazee,56544,Becker,46.7267781,-95.6994225,"120 E Main Ave, Frazee, MN 56544, United States",Frazee Family Foods,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
709,FREMONT MARKET,3556 FREMONT AVE N,Minneapolis,55412,Hennepin,45.0202279,-93.2954035,"3556 Fremont Ave N, Minneapolis, MN 55412, United States",Fremont Market Inc,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
8937,Friendly Grocery,537 Rice Street,Saint Paul,55103,Ramsey,44.9574505,-93.1063082,"537 Rice St, St Paul, MN 55103, United States",Friendly Grocery,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8558,Full Stop,1818 Lowry Ave N,Minneapolis,55411,Hennepin,45.0133889,-93.3028462,"1818 Lowry Ave N, Minneapolis, MN 55411, United States",Full Stop Gas & food,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
8946,GAB Halal Market,2801 Grand Ave S,Minneapolis,55408,Hennepin,44.9499347,-93.2822265,"1926 Chicago Ave, Minneapolis, MN 55404, United States",Minnesota Halal Market Inc,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2300
5166,GALEN'S SUPERMARKET,19 MAIN ST S,Bagley,56621,Clearwater,47.5213502,-95.398879,"19 Main Ave S, Bagley, MN 56621, United States",Galen's Supermarket,800,2100,700,2100,700,2100,700,2100,700,2100,700,2100,700,2100
1706,GARRISON FAMILY FOODS,27353 MONROE ST,Garrison,56450,Crow Wing,46.295162,-93.8258477,"27353 Monroe St, Garrison, MN 56450, United States",Garrison Family Foods,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
6362,GENE'S FOODS,431 E HWY 61,Grand Marais,55604,Cook,47.7541329,-90.3271176,"431 East Highway 61, Grand Marais, MN 55604, United States",Gene's Foods,900,1900,900,1900,900,1900,900,1900,900,1900,900,1900,NaN,NaN
8960,Gerry's Foods,110 1st St. S.W.,Twin Valley,56584,Norman,47.2596759,-96.2591661,"110 1st St SW, Twin Valley, MN 56584, United States",Garberg Foods,845,1600,700,1900,700,1900,700,1900,700,1900,700,1900,700,1800
8915,Global Food Market,421 University Ave W,Saint Paul,55103,Ramsey,44.9559506,-93.12575,"611 University Ave W, St Paul, MN 55103, United States",Global Food & Mid Market,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130
5213,GODFREY'S,964 STATE HWY 371 NW,Backus,56435,Cass,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5653,GOHMANN'S FOODS,20 MAUS DR,Kimball,55353,Stearns,45.3157899,-94.3009507,"20 Maus Dr, Kimball, MN 55353, United States",Gohmann's Foods,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8951,Golden Harvest Foods,900 E. Maryland Ave,Saint Paul,55106,Ramsey,44.9772738,-93.0625368,"900 Maryland Ave E, St Paul, MN 55106, United States",Golden Harvest Foods,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
291,GOOD DEAL ORIENTAL FOOD,1800 LOWRY AVE N,Minneapolis,55411,Hennepin,45.013483,-93.302141,"1800 Lowry Ave N, Minneapolis, MN 55411, United States",Good Deal Oriental Foods,830,2000,830,2000,830,2000,830,2000,830,2000,830,2000,830,2000
6164,Graceville Country Market,311 STUDDART AVE ,Graceville,56240,Big Stone,45.5677519,-96.4350003,"311 Studdart Ave, Graceville, MN 56240, United States",Graceville Country Market,800,1800,800,1800,800,1800,800,1800,800,1800,800,1600,NaN,NaN
1226,GRAND MARKET,16600 ATAAGE DR,Onamia,56359,Mille Lacs,46.1821604,-93.758148,"16600 Ataage Dr, Onamia, MN 56359, United States",Grand Market,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000,700,2000
8796,Grand Meadow Market,105 Grand Ave E,Grand Meadow,55936,Mower,43.705852,-92.572586,"105 Grand Ave E, Grand Meadow, MN 55936, United States",Grand Meadow Market,800,1500,730,2000,730,2000,730,2000,730,2000,730,2000,730,1800
6306,GRAND PORTAGE TRADING POST,77 MILE CREEK RD ,Grand Portage,55605,Cook,47.9539146,-89.6948526,"77 Mile Creek Rd, Grand Portage, MN 55605, United States",Grand Portage Trading Post,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
8899,Green Market,73 10th Ave S #6,Waite Park,56387,Stearns,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8969,Groceries and Nepali Kitchen Inc.,1700 Rice Street Suite K,Maplewood,55113,Ramsey,44.9930379,-93.1041768,"1700 Rice St suite k, St Paul, MN 55113, United States","Groceries and Nepali Kitchen, Inc.",800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
8076,Groceries Plus,116 Vance Ave S,Erskine,56535,Polk,47.6677202,-96.0099179,"Erskine, MN 56535, United States",Groceries Plus,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8952,Grygla Co-op Store,102 Main Ave. P O BOX 171,Grygla,56727,Marshall,48.3011543,-95.6186536,"102 Main Ave, Grygla, MN 56727, United States",Grygla Cooperative Co,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462,GULET DELI & GROCERY,922 E 24TH ST,Minneapolis,55404,Hennepin,44.9592831,-93.2600916,"922 E 24th St, Minneapolis, MN 55404, United States",Gulet Deli & Grocery,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8975,Hallel's Market Corp.,6930 Brooklyn Blvd. spc 12,Brooklyn Center,55429,Hennepin,NaN,NaN,"6930 Brooklyn Blvd, Brooklyn Center, MN 55429, United States",Hallel's African Food Market,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
8057,HANDY STOP ,2600  W BROADWAY AVE,Minneapolis,55411,Hennepin,45.008558,-93.313691,"2600 W Broadway Ave, Minneapolis, MN 55411, United States",Handy Stop,600,2315,600,2315,600,2315,600,2315,600,2315,600,2315,600,2315
1782,HANK'S FOODS,504 7TH ST SW,Pipestone,56164,Pipestone,43.9939873,-96.3240534,"504 7th St SW, Pipestone, MN 56164, United States",Hanks Foods,700,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
7986,HARMONY COOP GROCERY,302 IRVINE AVE NW,Bemidji,56601,Beltrami,47.4706855,-94.8847295,"302 Irvine Ave NW, Bemidji, MN 56601, United States",Harmony Natural Foods Co-op,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
6478,HARMONY FOODS,55 CENTER ST W,Harmony,55939,Fillmore,43.554118,-92.01089,"55 Center St W, Harmony, MN 55939, United States",Harmony Foods,800,1900,700,1900,700,1900,700,1900,700,1900,700,1900,700,1900
6068,Hartman's Supervalu,149 NW 1ST ST SE,Ortonville,56278,Big Stone,45.305652,-96.4476912,"149 1st St NW, Ortonville, MN 56278, United States",Hartman's Supervalu,900,1700,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
1873,HEIMER FOODS,23 4TH ST NW ,Adams,55909,Mower,43.566061,-92.7195382,"23 4th St NW, Adams, MN 55909, United States",Heimer Foods,800,1730,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8807,Hidalgo Market,14851 Granada Ave,Apple Valley,55124,Dakota,44.7342789,-93.2218591,"14861 Granada Ave, Apple Valley, MN 55124, United States",Hidalgo Market & Bakery,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
1166,HIDALGO MARKET,12641 NICOLLET AVE,Burnsville,55337,Dakota,44.8057262,-93.1947816,"12641 Nicollet Ave, Burnsville, MN 55337, United States",Hidalgo Market,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
703,HIDALGO MARKET,"4130 BLACKHAWK RD, STE 108",Eagan,55122,Dakota,44.773376,-93.2762377,"4130 Blackhawk Rd #108, Eagan, MN 55122, United States",Hidalgo Market,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
8542,Hindi Store,208 W Main St,Marshall,56258,Lyon,44.4473359,-95.7886881,"208 W Main St a, Marshall, MN 56258, United States",Hindi Store,930,2100,930,2100,930,2100,930,2100,930,2100,930,2100,930,2100
8954,Hindi Store,630 4th Street N.,Mankato,56001,Blue Earth,44.1709818,-93.9937566,"630 N 4th St, Mankato, MN 56001, United States",Hindi Grocery Store,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
8415,HORMUD MEAT AND GROCERY,3360 W DIVISION ST,Saint Cloud,56301,Stearns,45.5524111,-94.2007118,"3360 Division St, St Cloud, MN 56301, United States",Hormud Meat & Grocery Market,700,2130,700,2130,700,2130,700,2130,700,2130,700,2130,700,2130
8943,Hornbacher's ,101 11th St S,Moorhead,56560,Clay,46.8730787,-96.7642478,"101 11th St S, Moorhead, MN 56560, United States",Hornbacher's,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,Hornbacher's ,950 40th Ave S,Moorhead,56560,Clay,46.833798,-96.7653936,"950 40th Ave S, Moorhead, MN 56560, United States",Hornbacher's,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7835,HOWARD LAKE FOODS,603 8TH AVE,Howard Lake,55349,Wright,45.0605618,-94.0708419,"603 8th Ave, Howard Lake, MN 55349, United States",Howard Lake Foods,800,1900,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
8966,Hub 71,3 US Highway 71 So.,Sebeka,56477,Wadena,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8893,Hub Food Center,228 West Ave,Zumbrota,55992,Goodhue,44.2947785,-92.6712413,"228 West Ave, Zumbrota, MN 55992, United States",Nilssen's Hub Food Center,700,2000,700,2100,700,2100,700,2100,700,2100,700,2100,700,2000
8206,Hugo's ,101 E 4th St,Park Rapids,56470,Hubbard,46.9194502,-95.0577691,"101 4th St E, Park Rapids, MN 56470, United States",Hugo's Family Marketplace,600,0,600,0,600,0,600,0,600,0,600,0,600,0
1671,HUGO'S ,1310 UNIVERSITY AVE N,Crookston,56716,Polk,47.7847848,-96.6090325,"1310 University Ave, Crookston, MN 56716, United States",Hugo's Family Marketplace,600,0,600,0,600,0,600,0,600,0,600,0,600,0
7525,HUGO'S ,306 14TH ST NE,East Grand Forks,56721,Polk,47.9392137,-97.0162022,"306 14th St NW, East Grand Forks, MN 56721, United States",Hugo's Family Marketplace,600,0,600,0,600,0,600,0,600,0,600,0,600,0
762,HUGO'S ,215 PENNINGTON AVE,Thief River Falls,56701,Pennington,48.1146891,-96.177067,"215 Pennington Ave S, Thief River Falls, MN 56701, United States",Hugo's Family Marketplace,600,0,600,0,600,0,600,0,600,0,600,0,600,0
8932,HyVee,16705 County Rd 24,Plymouth,55447,Hennepin,45.019629,-93.492846,"16705 County Rd 24, Plymouth, MN 55447, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
8976,Hy-Vee,18755 70th Way N,Maple Grove,55311,Hennepin,44.7787329,-93.5381109,"18755 70th Way N, Maple Grove, MN 55311, United States",Hy-Vee,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8896,Hy-Vee,1451 Adams St S,Shakopee,55379,Scott,45.082812,-93.517571,"1451 Adams St S, Shakopee, MN 55379, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
2025,Hy-Vee Food Store ,2708 Bridge Ave,Albert Lea,56007,Freeborn,43.684319,-93.357751,"2708 Bridge Ave, Albert Lea, MN 56007, United States",Hy-Vee,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
6592,HY-VEE FOOD STORE ,1307 18TH AVE NW,Austin,55912,Mower,43.6830058,-92.9902748,"1307 18th Ave NW, Austin, MN 55912, United States",Hy-Vee,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8752,Hy-Vee Food Store ,9409 Zane Ave N,Brooklyn Park,55443,Hennepin,45.12625,-93.3591639,"9409 Zane Ave N, Brooklyn Park, MN 55443, United States",Hy-Vee,500,0,500,0,500,0,500,0,500,0,500,0,500,0
8883,Hy-Vee Food Store ,7280 E Point Douglas Rd,Cottage Grove,55106,Washington,44.8305655,-92.9579489,"7280 E Point Douglas Rd S, Cottage Grove, MN 55016, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
8757,Hy-Vee Food Store ,1500 Central Park Commons Dr,Eagan,55121,Dakota,44.834241,-93.171047,"1500 Central Park Commons Dr, Eagan, MN 55121, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
2111,HY-VEE FOOD STORE ,1920 GRANT ST,Faribault,55021,Rice,44.295304,-93.297027,"1920 Grant St NW, Faribault, MN 55021, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
6584,HY-VEE FOOD STORE ,907 S STATE ST,Fairmont,56031,Martin,43.645174,-94.44608,"907 S State St, Fairmont, MN 56031, United States",Hy-Vee Pharmacy,1000,1800,800,2000,800,2000,800,2000,800,2000,800,2000,900,1800
8741,Hy-Vee Food Store ,16150 Pilot Knob Rd,Lakeville,55044,Dakota,44.7151123,-93.1738381,"16150 Pilot Knob Rd, Lakeville, MN 55044, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
6457,Hy-Vee Food Store ,410 S Riverfront Dr,Mankato,56001,Blue Earth,44.1658313,-94.0065955,"410 S Riverfront Dr, Mankato, MN 56001, United States",Hy-Vee,1000,1700,700,2000,700,2000,700,2000,700,2000,700,2000,900,1800
7784,Hy-Vee Food Store ,2010 Adams St,Mankato,56001,Blue Earth,44.1715236,-93.9448021,"2010 Adams St, Mankato, MN 56001, United States",Hy-Vee,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
1794,Hy-Vee Food Store ,900 E Main St,Marshall,56258,Lyon,44.437686,-95.778207,"900 E Main St, Marshall, MN 56258, United States",Hy-Vee,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
8636,Hy-Vee Food Store ,8200 42nd Ave N,New Hope,55428,Hennepin,45.0349781,-93.3840916,"8200 42nd Ave N, New Hope, MN 55427, United States",Hy-Vee,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
6486,Hy-Vee Food Store ,2015 S Broadway St,New Ulm,56073,Brown,44.2933509,-94.4392896,"2015 S Broadway St, New Ulm, MN 56073, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
8635,Hy-Vee Food Store ,7180 10th St N,Oakdale,55128,Washington,44.9648246,-92.9604591,"7180 10th St N, Oakdale, MN 55128, United States",Hy-Vee,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
